,Accx,Accy,Accz,Gyrx,Gyry,Gyrz,Entr
631,8.715122413,8.555985344,4.472143198,-0.00931,-0.01396,-0.00465,1
632,8.954678945,8.740967062,4.47956762,-0.00465,0.00582,-0.01047,1
633,9.049908189,8.35857698,4.596993525,0.01164,-0.01047,-0.02094,1
634,9.096208413,8.149879286,4.595509932,-0.00582,0.00465,-0.00698,1
635,9.050988015,8.154559067,4.527797351,0.00233,-0.00582,-0.01978,1
636,8.850122121,8.052303554,4.541932698,0.00582,0.00698,-0.01745,1
637,8.942873708,8.274915629,4.607619663,-0.00698,-0.00349,-0.00814,1
638,9.030187922,8.422742482,4.321457213,0.00116,-0.00116,-0.01745,1
639,9.180331541,8.333746173,4.368052117,0.00116,0.00233,-0.01629,1
640,9.270935948,8.230152406,4.343957832,-0.00233,-0.00465,-0.01164,1
641,8.975995724,7.982741884,4.340124251,0.00814,0.00698,-0.02211,1
642,9.061589609,7.799909262,4.394757342,0.00233,0.00233,-0.01396,1
643,8.885572849,7.60073697,4.170929462,0.00116,-0.00814,-0.01513,1
644,8.708481184,7.519642277,4.094000943,-0.00233,0.00233,-0.01513,1
645,8.49887962,7.360242076,4.160807226,0.00233,-0.00698,-0.01396,1
646,8.514348525,7.238925726,4.160755312,0.00116,0.00116,-0.01745,1
647,8.27019344,7.189286896,4.314390438,-0.00233,-0.00349,-0.01396,1
648,8.152578538,6.979039509,4.502517308,-0.00116,0.00698,-0.01862,1
649,7.920328794,6.782206707,4.474353252,-0.00349,0,-0.01396,1
650,7.818496431,6.620532268,4.738654995,0.00349,-0.00233,-0.01164,1
651,7.583513387,6.608762422,4.841570403,-0.00116,0.00233,-0.01047,1
652,7.370599385,6.624867759,4.822368875,0.00698,-0.00465,-0.01745,1
653,7.120197606,6.685239236,4.508430389,0.00349,0.01396,-0.01745,1
654,7.078215774,6.81020912,4.259173278,-0.00233,-0.01513,-0.00931,1
655,7.000749133,6.968724903,4.123687048,0,0.01513,-0.01862,1
656,6.853963456,6.908733719,3.955167173,0.00349,-0.00349,-0.0128,1
657,6.99641532,6.696367507,3.770615738,-0.00931,-0.00698,-0.00931,1
658,7.101178153,6.758812545,3.313825571,0,0.00233,-0.01396,1
659,7.294549951,6.942810005,3.290914746,0.0128,0.00931,-0.0256,1
660,7.620893911,6.878278253,3.00528322,-0.00582,-0.00931,-0.01047,1
661,7.757870456,7.122993971,2.681408185,-0.00116,0.00233,-0.01513,1
662,7.869043412,7.210861622,2.774508864,0.00349,0.00233,-0.01629,1
663,8.064732238,7.416888283,2.839024792,-0.00814,-0.0128,-0.01047,1
664,8.053737895,7.694019862,3.02697708,-0.01629,-0.00233,-0.02443,1
665,8.190297773,7.871070671,2.967216263,-0.01513,0.01862,-0.03607,1
666,8.269604068,8.082802774,3.047433447,-0.03491,0.0128,-0.04305,1
667,8.350617437,8.082315806,3.048816283,-0.0384,0.00349,-0.04189,1
668,8.293356726,8.006237368,2.909753437,-0.04538,0.00698,-0.06632,1
669,8.397440594,8.108687288,3.17769687,-0.05469,0.01047,-0.06283,1
670,8.371233702,7.961589058,3.279184468,-0.08377,0.00233,-0.0733,1
671,8.566900622,7.873226596,3.585769635,-0.11635,0.02443,-0.08028,1
672,8.678420557,7.92052594,3.665575412,-0.16871,0.0256,-0.11752,1
673,8.630779584,7.871344363,3.834182344,-0.15824,0.02792,-0.13846,1
674,8.522186959,7.936472901,3.545738269,-0.09425,0.08494,0.01164,1
675,8.377616392,7.670866363,3.809448753,-0.08028,0.11519,0.00814,1
676,8.412637169,7.586932518,4.210560284,-0.05352,0.11752,-0.02792,1
677,8.090493952,7.599294852,4.378047305,-0.02094,0.13497,-0.05701,1
678,7.900166469,7.40497913,4.526249194,0.05934,0.16406,-0.01862,1
679,7.968489213,7.193698657,4.542339184,0.04072,0.16406,-0.08377,1
680,7.9921811,7.369057865,4.906525965,0.09075,0.1978,-0.09774,1
681,8.16887414,7.276078367,4.947831625,-0.04538,-0.06167,0.14079,1
682,8.3182599,7.216247248,5.026419774,-0.06632,-0.0605,0.03142,1
683,8.143265374,7.196791475,5.072384185,0.00698,0.01745,0.09774,1
684,8.326457274,7.10286519,5.25921533,0.01047,0.05119,0.00931,1
685,8.627418331,7.182315549,4.978955943,-0.01396,0.02792,-0.07097,1
686,8.82046289,7.41445097,5.053194924,0.03142,0.11402,-0.06748,1
687,8.848279238,7.237165753,4.81216704,-0.01164,0.05003,-0.0384,1
688,8.809199267,7.307892948,4.66850605,-0.06516,-0.02211,0.00931,1
689,8.650122319,7.119471771,4.709283772,-0.05119,0.05469,-0.01047,1
690,8.674960555,7.19583722,4.735105672,-0.02676,0.07563,-0.02676,1
691,8.673669327,7.433533264,4.711650729,-0.06283,0.02792,-0.03025,1
692,8.58616512,7.66833288,4.363653086,-0.04887,0.0384,-0.06283,1
693,8.876556238,7.733381241,4.331927111,-0.05119,0.01862,-0.03723,1
694,8.864824478,7.791024248,4.269752197,-0.05469,0.02443,-0.04421,1
695,8.869398755,7.626135057,4.120758234,-0.0256,0.01978,-0.0384,1
696,8.829793444,7.687129856,3.949556861,-0.00349,0,-0.00116,1
697,8.737699352,7.429685733,3.708504972,0.00814,0.0128,0,1
698,8.508399857,7.326245099,3.624535561,0.00116,0.0128,-0.01164,1
699,8.456943305,7.19202548,3.4926635,0.00116,0.00698,-0.02094,1
700,8.439369994,7.269109936,3.345036303,0.00116,-0.01164,-0.01047,1
701,8.234754836,7.18029628,3.252100613,0.00698,0.01164,-0.00349,1
702,8.211700848,7.053413985,2.867921361,-0.00698,-0.00931,0.00582,1
703,8.088351551,6.89317988,2.668497207,0.00349,0.01047,-0.02443,1
704,8.171549585,6.738536606,2.876778501,-0.00931,-0.00233,-0.01629,1
705,8.010712745,6.930034923,2.991372281,-0.00116,0.00233,-0.01396,1
706,8.140402339,6.868271015,3.202947781,0.00116,0.00233,-0.01629,1
707,8.14788707,7.060409595,3.277989834,-0.01629,-0.00349,-0.02211,1
708,8.027739933,7.354062815,3.603945394,-0.01164,-0.00349,-0.0384,1
709,7.890976622,7.639887254,3.75224851,0.00116,0.00814,-0.01513,1
710,7.86677016,8.052550455,3.873207586,-0.00465,0.00233,-0.01513,1
711,7.889232036,8.177291925,4.185531772,0.01164,0.00931,-0.01513,1
712,7.865184461,8.273781872,4.180133025,0,-0.00582,0.01047,1
713,8.091045473,8.134169774,4.640760735,0.01164,0.01513,0.00116,1
714,8.262723931,8.137127472,4.853515449,-0.00233,-0.00698,0.00349,1
715,8.231246765,8.281651547,4.968855707,0.00349,0.00931,-0.01629,1
716,8.385626276,8.378564884,5.191687888,-0.00116,0.00116,-0.01629,1
717,8.403157368,8.426799295,5.150826045,-0.00465,-0.00814,-0.00814,1
718,8.369703051,8.363292957,5.235391339,0.00349,0.00582,-0.02211,1
719,8.192021536,8.279337224,4.896852801,0.00465,-0.00465,-0.00931,1
720,8.544930812,8.308567434,4.795272188,-0.00233,-0.00233,0.00465,1
721,8.694626627,8.42519425,4.700753946,0.01047,0.01513,-0.00465,1
722,8.671800176,8.160969724,4.244314558,0.00465,-0.01862,-0.01164,1
723,8.726043773,7.919470434,3.932742348,-0.00233,-0.01047,-0.02676,1
724,8.430690197,7.710801173,3.780030256,-0.00814,0.00814,-0.0384,1
725,8.379746041,7.68747192,3.696525116,-0.01047,-0.00931,-0.0256,1
726,8.615364492,7.681515316,3.443187448,0.00233,0.00233,-0.03142,1
727,8.618996298,7.695153034,3.365055099,0.00233,-0.00582,-0.02792,1
728,8.710939765,7.773051316,3.043940901,-0.01513,-0.00698,-0.0256,1
729,8.799977424,7.648910028,3.228250038,-0.00465,0.00814,-0.01396,1
730,8.715602451,7.698575125,3.150100868,0.02327,0.01164,0.03142,1
731,8.447898138,7.767566178,2.820058405,0.03142,0.00698,0.09192,1
732,8.383305416,7.664505418,3.001834511,0.03374,0.01047,0.08145,1
733,8.23323152,7.698136879,3.276205098,0.00465,-0.01978,0.02327,1
734,8.222661756,8.134011192,3.330597023,-0.02327,-0.03374,-0.01978,1
735,8.011271911,8.018451588,3.550041603,-0.02443,-0.00116,-0.05818,1
736,8.046788372,8.201946236,3.50975387,0.00582,0.05701,-0.05701,1
737,8.078495657,7.985873986,3.777858225,-0.07097,0.00582,-0.06748,1
738,8.131959123,8.11504513,4.049637057,-0.07214,0.03258,-0.00931,1
739,8.264141653,8.316759512,4.039022339,-0.04305,0.03258,-0.02443,1
740,8.301953965,8.302657433,4.168837484,-0.0477,0.01862,-0.03723,1
741,8.333660489,8.422175066,4.054025014,-0.04654,0.0128,-0.07097,1
742,8.174684376,8.398518322,4.31254692,-0.06167,0.01513,-0.11402,1
743,8.011321908,8.212616553,4.295115423,-0.05469,0.01513,-0.11286,1
744,8.080431883,8.304407447,4.275717024,-0.05352,0.01629,-0.10472,1
745,7.990458673,8.23950574,4.016652056,-0.04072,0.02443,-0.08959,1
746,7.793025728,8.272653697,3.613238844,0.00582,0.01047,0.03491,1
747,7.795545126,8.233749629,3.548942201,0.00116,0.05003,0,1
748,7.766666513,8.338012383,3.204630831,-0.0256,0.02327,0.01396,1
749,7.852342922,8.403005244,2.948540795,-0.01164,-0.00233,-0.02676,1
750,7.85627419,8.536366899,2.7041988,0.01396,-0.00582,-0.01862,1
751,8.205564334,8.242335002,2.460779948,0.0128,-0.00814,-0.01745,1
752,8.483799113,8.523344506,2.49127039,0.01164,-0.00116,-0.01396,1
753,8.528580601,8.536064369,2.380316937,0.00814,0.0128,-0.0128,1
754,8.784884994,9.077253833,2.475553042,0.00116,0,-0.00233,1
755,9.037683204,9.167105077,2.654256333,0.00116,0.00233,0.00349,1
756,9.102377993,9.247781688,2.71914771,0.00582,0.00582,-0.00349,1
757,9.170830224,9.236072109,3.079109418,0.00465,-0.00233,0.00465,1
758,8.960923294,9.101106001,3.368119691,0.00116,0,0.00698,1
759,8.630314263,9.209536429,3.616836049,0.00465,0.00465,-0.00582,1
760,8.736433113,9.32975396,4.079398621,0.00931,0.00116,-0.00116,1
761,8.573609646,9.259593696,4.30436157,0.01047,0.01047,0.01513,1
762,8.446539832,9.0556705,4.674388944,0.03142,0.01513,0.03956,1
763,8.55349522,8.969113324,4.695988576,0.03142,0.01164,0.07679,1
764,8.553416313,8.896898668,4.636189256,0.05585,0.03142,0.12217,1
765,8.662516243,8.805973242,4.74455156,0.06748,0.03723,0.16057,1
766,8.579059253,8.486493649,4.370140449,0.0861,0.04189,0.22223,1
767,8.72997906,8.058541415,4.164044724,0.10472,0.05818,0.27459,1
768,8.67258949,7.980414341,3.680015735,0.13962,0.08145,0.31997,1
769,8.715175956,7.770190597,3.294142423,0.16057,0.06632,0.38396,1
770,8.629384346,8.050279177,2.944342515,0.2234,0.08843,0.4561,1
771,8.478886384,7.848304363,2.510927925,0.26877,0.07214,0.55849,1
772,8.202455557,7.813357779,2.45320841,0.29088,0.05585,0.63179,1
773,7.959758697,7.811949699,2.014094332,0.31764,-0.23736,0.37,1
774,8.190103859,7.847649088,2.134035525,0.66321,-0.08028,0.54453,1
775,8.037080967,8.224561713,2.130761759,0.69346,-0.19314,0.7016,1
776,7.912207838,8.192724376,1.949822989,0.67484,-0.45494,0.34789,1
777,7.724856778,8.168529406,2.10259385,0.70509,-0.4177,0.47588,1
778,7.541367156,8.257665924,2.488608882,0.91685,-0.26528,0.57361,1
779,7.296221443,8.342386385,2.482133367,1.12047,-0.12101,0.76909,1
780,7.356012033,8.456634964,2.49943537,0.94478,-0.23154,1.49512,1
781,6.985791868,8.628616438,2.783477633,0.61434,-0.61317,2.09782,1
782,6.845069574,8.624057891,2.943060407,0.43399,-0.52358,1.83371,1
783,6.654041359,8.608655607,2.991484648,0.65855,-0.20711,1.19144,1
784,6.594564964,8.742023763,2.720809486,1.02739,0.00698,0.78887,1
785,6.529395385,8.711491103,2.562824887,1.2694,0.17453,0.44912,1
786,6.459995423,8.836404725,2.770921165,1.58937,0.38163,-0.02792,1
787,6.284650033,9.095319733,3.060859008,1.89072,0.49566,-0.31299,1
788,6.309529047,9.566491558,2.899018102,1.98729,0.54685,-0.31182,1
789,5.911005852,9.215600865,2.719853528,2.1176,0.62248,-0.33277,1
790,5.952494053,9.204806504,2.372800063,2.22465,0.68764,-0.30484,1
791,5.740508921,8.969153443,1.822912821,2.25955,0.7528,0.07796,1
792,5.524879539,8.769510918,1.559055964,2.11644,0.80399,0.38745,1
793,5.504711856,8.48065785,1.190645218,1.74062,0.69462,0.68415,1
794,5.450447337,8.098355412,0.696807819,1.46487,0.62946,0.90754,1
795,5.537595458,7.982252225,0.389477173,1.0716,0.46308,1.00993,1
796,5.379156193,7.7977869,0.072708063,0.77956,0.36302,1.09138,1
797,5.316214622,7.600753938,-0.146268994,0.53638,0.28972,1.17632,1
798,5.429862592,7.475558017,-0.441065466,0.26994,0.2234,1.28918,1
799,5.309809968,7.329498517,-0.764975782,0.02327,0.17685,1.416,1
800,4.999358491,7.521849867,-0.896473908,0.67484,0.18384,0.67717,1
801,4.853637544,7.658726971,-0.706422754,0.74232,0.18267,0.68182,1
802,4.56671326,7.863743917,-0.35006571,0.41189,0.09774,0.81446,1
803,4.177735988,8.117736599,-0.390327103,0.51428,0.16289,0.60736,1
804,3.832136512,8.198298424,-0.251633467,0.53987,0.18733,0.54802,1
805,3.739130374,8.057251276,-0.331942291,0.50613,0.17802,0.555,1
806,3.291111882,8.382607412,-0.140952511,0.45028,0.17104,0.54918,1
807,2.981374411,8.406521425,-0.406894397,0.47588,0.15591,0.47006,1
808,3.034035473,8.315386101,-0.16356202,0.43399,0.15824,0.47123,1
809,3.19955823,9.13320017,-0.545311449,0.41421,0.15126,0.46192,1
810,3.269640093,9.350777031,-0.488892778,0.44097,0.15708,0.47704,1
811,3.52924413,9.429288539,-0.449349073,0.26296,0.13148,0.51428,1
812,3.405128693,9.247814846,-0.719180179,0.26761,0.1245,0.39792,1
813,3.535810566,9.225012252,-0.963272382,0.18965,0.10123,0.31997,1
814,3.718285274,9.168873507,-1.387506669,0.16289,0.06981,0.23619,1
815,3.588471886,8.761059514,-1.596465927,0.08959,0.04654,0.14544,1
816,3.64860388,8.439985274,-1.912997084,0.03142,0.0128,0.0256,1
817,3.811600951,8.501515785,-2.482407885,-0.05469,-0.02094,-0.09308,1
818,3.793202397,8.116157716,-2.64276734,-0.11752,-0.05934,-0.23038,1
819,4.1023421,8.413533834,-2.683210787,-0.19082,-0.0861,-0.32579,1
820,4.328138434,8.7276192,-2.666618464,-0.25132,-0.1117,-0.42119,1
821,4.611375577,8.791300162,-2.337447228,-0.30833,-0.1373,-0.49915,1
822,4.881376907,8.664981362,-2.473650625,-0.36534,-0.14893,-0.57478,1
823,4.985184078,9.005490162,-2.437671577,-0.47588,-0.16173,-0.43981,1
824,4.919762524,9.430581798,-2.564722278,-0.4049,-0.16871,-0.43865,1
825,4.950371312,9.433886108,-2.48002217,-0.36767,-0.13962,-0.44679,1
826,4.909967307,9.730541397,-2.45441607,-0.37349,-0.12101,-0.43516,1
827,4.877549354,10.03731451,-2.513906627,-0.3956,-0.13962,-0.46192,1
828,4.969897123,10.0917286,-2.607458958,-0.4561,-0.17918,-0.52824,1
829,4.819349831,10.32661894,-2.643705991,-0.52009,-0.1978,-0.61899,1
830,4.984913972,10.47568698,-2.666215193,-0.58292,-0.22107,-0.68997,1
831,5.135255501,10.61623386,-2.87664467,-0.65622,-0.2455,-0.7656,1
832,5.369248342,10.81155962,-2.667439272,-0.72255,-0.26994,-0.83773,1
833,5.320411581,10.77875223,-2.967475816,-0.76327,-0.30019,-0.94129,1
834,5.306738212,10.84568954,-2.651568627,-0.80283,-0.33509,-1.07742,1
835,5.182067879,10.73009565,-2.525830013,-0.65739,-0.14079,-0.89009,1
836,4.902747973,10.51501814,-2.52213136,-0.39909,0.07563,-0.23038,1
837,4.759926315,10.2429225,-2.788353519,-0.40374,0.02443,0.31299,1
838,4.767203911,10.1279071,-2.82766159,0.47239,0.13613,-0.11868,1
839,4.679854957,9.867665112,-2.904027204,0.35371,0.17802,-0.04305,1
840,4.598505597,9.65205467,-2.960975309,-0.03607,0.05003,0.08028,1
841,4.7942042,9.611166508,-2.943547452,-0.31066,-0.11286,0.00349,1
842,4.860452379,9.634406217,-3.173912862,-0.39327,-0.00349,-0.32928,1
843,4.81148828,9.304252176,-3.115116247,-0.3572,-0.1117,-0.71673,1
844,5.129150454,9.317459372,-2.993518342,-0.22572,0.08145,-0.41072,1
845,5.00778018,9.343562754,-3.143104379,0.03723,0.31299,-0.05818,1
846,5.036813337,9.287870526,-3.219113969,0.20943,0.19663,-0.00116,1
847,5.267123625,9.498066587,-3.168552441,0.66786,0.21991,0.12217,1
848,5.445669701,9.59921434,-3.147031324,0.24783,0.08377,0.30717,1
849,5.639341485,9.6763621,-2.992718279,0.16871,0.02676,0.16755,1
850,5.55330132,9.86550496,-2.957577323,-0.06283,-0.04887,0.2455,1
851,5.695706575,9.952481881,-2.920849856,-0.0861,0.01745,0.01513,1
852,5.722385124,10.01221165,-2.838625532,-0.07447,-0.0384,-0.09541,1
853,5.696032257,10.24930748,-2.750837117,-0.13264,-0.05934,-0.1594,1
854,5.773088168,10.44191064,-2.554907961,-0.17336,-0.07447,-0.21991,1
855,5.949165472,10.65230454,-2.318633614,-0.21874,-0.09075,-0.26528,1
856,6.136578165,10.57732695,-1.991155668,-0.31182,-0.09075,-0.15475,1
857,6.104826488,10.61558597,-1.808199401,-0.25481,-0.09774,-0.18616,1
858,6.128254746,10.41925159,-1.51806894,-0.05585,-0.10355,-0.13497,1
859,6.168880171,9.964129346,-1.337893678,-0.05119,-0.00814,-0.05585,1
860,5.785768428,9.523207333,-0.970276351,0.02909,0.00233,0.01396,1
861,5.773382598,9.058933412,-0.816596574,0.01396,0.00698,0.00233,1
862,5.85247511,8.403566459,-0.861895239,-0.00931,-0.01978,-0.04072,1
863,5.701205516,9.115993469,-1.364282405,-0.03025,-0.01862,-0.05818,1
864,5.566175093,8.892433665,-1.145496317,-0.05119,-0.03142,-0.10239,1
865,5.13385081,8.724211482,-0.956828256,-0.07796,-0.04421,-0.16057,1
866,5.70555866,9.009957463,-0.539227157,-0.13846,-0.08726,-0.20245,1
867,6.383555395,9.640055419,-0.440998944,-0.18035,-0.09192,-0.31066,1
868,6.633579169,9.711259915,-0.373786514,-0.25597,-0.11984,-0.39676,1
869,6.551132124,9.715372112,-0.072382537,-0.3316,-0.14311,-0.47006,1
870,6.492720227,9.976233481,-0.061038298,-0.52358,-0.30135,-0.47472,1
871,6.519204702,10.17743647,-0.081913585,-0.43748,-0.24318,-0.68997,1
872,6.514791833,9.79583613,-0.035879194,-0.56663,-0.33858,-0.77258,1
873,6.656668529,10.09309601,-0.087399108,-0.44563,-0.35836,-0.94478,1
874,6.785732527,10.08621247,-0.048603529,-0.49799,-0.43516,-1.00063,1
875,6.824844671,9.886423027,0.03441025,-0.50846,-0.46075,-1.07742,1
876,6.941555999,9.518944946,-0.325132455,-0.56431,-0.49566,-1.14723,1
877,7.069558314,9.392599885,-0.251067377,-0.66321,-0.57012,-1.21239,1
878,7.259718453,9.057866047,-0.342245747,-0.74582,-0.63063,-1.28918,1
879,7.465123681,8.789139,-0.302431888,-0.87613,-0.73651,-1.36015,1
880,7.611071325,8.552609635,-0.1800158,-0.84588,-0.70975,-1.32641,1
881,7.925651918,8.181877516,-0.189707523,-0.77839,-0.64924,-1.36713,1
882,8.59333245,7.84454793,-0.249290621,-0.68648,-0.56896,-1.40553,1
883,9.007697353,7.468211059,0.159769602,-0.5899,-0.47239,-1.45673,1
884,9.811647628,7.320378906,0.234008754,-0.48519,-0.35371,-1.51374,1
885,10.41760431,7.052847008,-0.010278918,-0.39909,-0.2455,-1.57308,1
886,11.00811417,7.066799078,0.293305189,-0.31997,-0.12217,-1.62544,1
887,11.67599159,6.762169283,0.483806684,-0.27575,-0.0384,-1.6615,1
888,12.33823994,6.668258978,1.079233228,-0.45377,-0.29204,-1.58704,1
889,12.81730418,6.317031082,1.066912481,-0.66786,-0.57361,-1.37877,1
890,13.12884198,6.329623426,1.196184022,-0.29321,-0.07097,-0.90987,1
891,13.35623979,6.428086266,1.228799487,0.07214,0.30717,-0.60619,1
892,13.55880344,6.682210145,1.369623936,0.34906,0.58525,-0.36302,1
893,13.67223124,6.709577554,1.530087067,0.10355,0.20013,-0.03142,1
894,13.54603444,6.707988811,1.8082206,-0.11286,-0.16638,0.23387,1
895,13.4392653,7.062079601,1.920403201,-0.32811,-0.48053,0.48984,1
896,13.24531333,7.087951004,2.047270177,-0.32579,-0.47123,0.63644,1
897,12.96743202,7.192747884,2.506577966,-0.18384,-0.27924,0.66204,1
898,12.68519722,7.16899773,2.984273556,-0.03956,-0.11053,0.65622,1
899,12.10099102,7.099894906,3.074617024,0.07912,-0.00814,0.64808,1
900,11.30681738,7.204843309,2.91453035,0.14311,0.08261,0.62365,1
901,10.73807409,7.252177792,3.170005148,0.21525,0.17918,0.56431,1
902,10.31336447,7.230089124,3.447900328,0.30251,0.24899,0.62016,1
903,9.663682312,7.13431486,3.59519223,0.06981,0.21525,-0.13148,1
904,9.006991281,7.022538744,3.490540527,0.26761,0.38862,-0.41189,1
905,8.704052791,6.851766674,3.127143471,0.33626,0.47704,-0.42701,1
906,8.278850479,6.767791528,3.217213687,0.28506,0.38978,-0.37233,1
907,8.160756396,6.743228943,2.910174726,0.05585,0.04887,-0.22921,1
908,8.131322017,6.545825219,2.662489769,-0.19896,-0.33742,-0.07097,1
909,8.25268989,6.572324404,2.190964944,-0.36651,-0.58409,0.0256,1
910,8.406265269,6.354159537,1.901808633,-0.3095,-0.48286,-0.01629,1
911,8.70052006,6.487703438,1.647899393,-0.21874,-0.36418,-0.03723,1
912,9.210639979,6.431510783,1.134396217,-0.16173,-0.22689,-0.06167,1
913,9.437832114,6.566980784,1.191828189,-0.06981,-0.09075,-0.08494,1
914,9.73384601,6.53390722,1.216677028,-0.05236,0.01396,-0.13846,1
915,10.24912765,6.825681558,1.319885873,-0.04305,0.05352,-0.18733,1
916,10.63612239,6.842976853,0.866780574,-0.01513,0.09425,-0.23736,1
917,10.51662802,7.007164664,0.999722789,0.01396,0.14544,-0.26994,1
918,10.36201598,6.840213491,0.916363133,0.04887,0.19198,-0.28739,1
919,9.901287202,6.482798972,1.210663832,0.09308,0.24318,-0.27924,1
920,10.37277744,6.823813727,1.511540486,0.12566,0.27808,-0.25597,1
921,10.44101569,6.958839382,1.352838321,0.13264,0.27343,-0.24201,1
922,10.13481363,6.753565532,1.614053798,-0.14195,-0.16755,-0.00465,1
923,9.810325146,6.843326954,1.803170874,-0.17569,-0.23503,0.06399,1
924,9.672910618,7.065816206,2.084542077,-0.13962,-0.19198,0.07097,1
925,9.75713914,7.118959811,2.418754555,-0.10472,-0.15475,0.08261,1
926,9.743096708,7.134864676,2.624377807,-0.07563,-0.11635,0.09657,1
927,9.675580678,7.515115107,2.834714375,-0.0384,-0.07563,0.12915,1
928,9.82220335,7.591624089,3.052052231,0.00233,-0.02443,0.11402,1
929,9.716743828,7.766615054,3.109329145,0.02094,0.0128,0.07679,1
930,9.656563358,7.723295151,3.35928398,0.01862,0.02792,-0.00116,1
931,9.65745152,7.795635442,3.55820254,0.00233,0.02909,-0.08726,1
932,9.825477309,7.902563719,3.515820577,-0.01047,0.03723,-0.18616,1
933,9.794146688,7.898778407,3.70489321,-0.0256,0.05469,-0.2967,1
934,9.60533574,7.632030857,3.577347266,-0.04421,0.0733,-0.42817,1
935,9.628604785,7.488406616,3.388807043,-0.06167,0.08959,-0.53871,1
936,9.857925848,7.661648252,3.078764214,-0.05934,0.11752,-0.62132,1
937,9.710294074,7.501900484,2.852819286,-0.04654,0.13962,-0.68764,1
938,9.729127728,7.442036353,2.555363942,-0.27226,-0.2967,-0.5166,1
939,9.728425932,7.19257861,2.048293302,-0.27343,-0.33742,-0.45145,1
940,9.758304606,7.161761802,1.977198576,-0.23154,-0.26296,-0.46773,1
941,10.036998,6.878782462,2.050481356,-0.19896,-0.1978,-0.46424,1
942,9.971835944,6.739453926,2.090474689,-0.14893,-0.12333,-0.44912,1
943,9.757401961,6.385092244,1.943477813,-0.10355,-0.05119,-0.43516,1
944,9.696666878,6.260513746,2.030468328,-0.06283,0.00931,-0.42585,1
945,9.501309293,6.057086238,1.998997902,-0.03723,0.07214,-0.44446,1
946,9.505620295,5.880505705,2.112937458,-0.07563,-0.04538,-0.40607,1
947,9.34272382,5.662224782,2.418596728,-0.16173,-0.25714,-0.2839,1
948,9.271713356,5.81406904,2.85960611,-0.13846,-0.16173,-0.31648,1
949,9.482911566,5.878614556,3.082081613,-0.12682,-0.05934,-0.36767,1
950,9.823888388,5.583418851,3.288126526,-0.1117,0.02094,-0.42236,1
951,9.908668123,5.65864272,3.467668795,-0.10704,-0.03025,-0.45261,1
952,9.936247049,5.492152317,3.632473005,-0.14079,-0.19314,-0.37116,1
953,9.986425153,5.350636826,3.518125439,-0.10472,-0.05818,-0.4305,1
954,10.07381801,5.272974973,3.607922514,-0.10239,-0.18965,-0.40607,1
955,10.29634328,5.214789886,3.926771638,-0.06516,-0.1338,-0.41887,1
956,10.56312347,5.401519453,4.04706803,-0.05469,-0.09425,-0.39094,1
957,10.55902165,5.430011843,4.086254114,-0.05934,-0.09774,-0.32928,1
958,10.53000419,5.398784081,3.857968759,-0.04538,-0.07447,-0.29437,1
959,10.62541156,5.555682391,3.717174398,-0.04654,-0.08494,-0.26179,1
960,10.41465229,5.777346857,3.577538338,-0.0477,-0.07563,-0.27459,1
961,10.35804469,5.883217438,3.357924312,-0.05352,-0.09425,-0.29437,1
962,10.35580238,5.871746875,3.448400019,-0.05701,-0.09192,-0.3316,1
963,10.31606796,5.964912133,3.090019879,-0.06167,-0.11984,-0.33044,1
964,10.07595566,5.733847236,3.112172316,-0.06865,-0.11286,-0.33277,1
965,10.18436378,5.639212936,2.775238861,-0.06399,-0.11519,-0.32811,1
966,10.26567353,5.485830245,2.662861688,-0.06748,-0.13497,-0.34324,1
967,10.12820806,5.522553833,2.70750149,-0.07912,-0.13613,-0.38629,1
968,10.31369338,5.201958743,2.799753395,-0.08959,-0.17453,-0.40607,1
969,10.52482093,5.042364155,3.023629822,-0.09425,-0.18035,-0.44097,1
970,10.63018022,4.841524371,3.012606103,-0.0733,-0.13148,-0.47704,1
971,10.52583959,4.760995987,3.451923751,-0.08377,-0.18849,-0.43865,1
972,10.75440527,4.583078335,3.541398427,-0.07214,-0.1373,-0.42934,1
973,10.74483267,4.375112975,4.065789557,-0.07097,-0.14544,-0.39792,1
974,10.88947838,4.241837411,4.353648133,-0.06748,-0.12682,-0.38629,1
975,10.97732596,3.901131478,4.770152161,-0.06516,-0.14079,-0.35604,1
976,11.05324381,3.559213697,5.120203116,-0.05469,-0.10821,-0.34324,1
977,11.11431654,3.229823021,5.376993809,-0.05469,-0.10588,-0.3188,1
978,11.15830218,2.926208731,5.518415614,-0.05119,-0.10821,-0.28506,1
979,11.18374072,2.660449505,5.528495012,-0.0384,-0.08494,-0.2583,1
980,11.19003863,2.442804339,5.398624878,-0.04305,-0.08726,-0.23038,1
981,11.17752445,2.281125559,5.128528512,-0.04538,-0.09774,-0.21292,1
982,11.14747223,2.180351701,4.726900912,-0.03374,-0.06981,-0.22456,1
983,11.10208956,2.142105842,4.211679451,-0.03956,-0.09075,-0.24434,1
984,11.04446442,2.164416897,3.60986094,-0.04421,-0.09192,-0.26994,1
985,10.97847125,2.24159214,2.956858151,-0.0477,-0.09075,-0.27226,1
986,10.90862467,2.364262719,2.29525519,-0.04189,-0.07679,-0.26296,1
987,10.83989001,2.51961447,1.673034466,-0.04189,-0.08377,-0.23968,1
988,10.77743046,2.691845851,1.141058921,-0.03374,-0.06748,-0.21292,1
